company_name,company_url,industry,rating,reviews,headquarter,other_locations_count,highly_rated_for,critically_rated_for,salaries,interviews,jobs,benefits,photos
Odoo,https://www.ambitionbox.com/overview/odoo-overview,Software Product,2.7,120.0,Gandhinagar,6,,"Job Security, Work Satisfaction, Skill Development",706.0,34,9,10,--
OctaNet Services Private Limited,https://www.ambitionbox.com/overview/octanet-overview,Bengaluru +29 other locations,4.1,120.0,,,"Work Life Balance, Skill Development, Work Satisfaction",,59.0,11,--,1,--
SYConE CPMC,https://www.ambitionbox.com/overview/sycone-cpmc-pvt-dot-ltd-overview,Engineering & Construction,3.4,121.0,Bengaluru,12,,"Job Security, Promotions, Company Culture",279.0,13,12,11,--
Maxion Wheels,https://www.ambitionbox.com/overview/maxion-wheels-overview,Automobile,3.6,120.0,Pune,4,,"Promotions, Work Satisfaction, Company Culture",538.0,3,3,3,--
Vasu Healthcare,https://www.ambitionbox.com/overview/vasu-healthcare-pvt-dot-ltd-dot-overview,Healthcare,4.0,120.0,Vadodara,23,"Company Culture, Work Life Balance, Job Security",,545.0,2,2,8,2
BMD Private Limited,https://www.ambitionbox.com/overview/bmd-private-limited-overview,Engineering & Construction,4.0,120.0,Banswara,15,"Skill Development, Company Culture, Job Security",,462.0,5,--,11,--
Husky Injection Molding Systems,https://www.ambitionbox.com/overview/husky-injection-molding-systems-overview,Industrial Machinery,4.0,120.0,Chennai,7,"Company Culture, Work Life Balance, Work Satisfaction",,547.0,16,--,8,--
FINE COMPONENTS AND TOOLS,https://www.ambitionbox.com/overview/fine-components-and-tools-overview,Industrial Machinery,3.6,121.0,Bengaluru,8,Skill Development,,609.0,10,--,11,1
Amogha Polymers,https://www.ambitionbox.com/overview/amogha-polymers-overview,Building Material,3.5,120.0,Coimbatore,25,Salary,,279.0,17,3,10,--
ASC Infratech,https://www.ambitionbox.com/overview/asc-infratech-overview,Engineering & Construction,3.9,120.0,Noida,18,"Skill Development, Salary",,386.0,23,5,12,1
ADNH Compass,https://www.ambitionbox.com/overview/adnh-compass-abu-dhabi-uae-overview,Hospitality,4.3,120.0,Abu,Dhabi,"Skill Development, Salary, Company Culture",,152.0,10,--,24,--
Raj Corporation Limited,https://www.ambitionbox.com/overview/raj-corporation-overview,Engineering & Construction,3.2,120.0,Mainpuri,27,,"Company Culture, Work Satisfaction, Job Security",350.0,10,3,3,--
Pyramid Infratech,https://www.ambitionbox.com/overview/pyramid-infratech-overview,Real Estate,3.9,120.0,Gurugram,6,"Company Culture, Work Life Balance",,518.0,4,7,7,7
BBD University,https://www.ambitionbox.com/overview/bbd-university-overview,Financial Services,3.6,121.0,Lucknow,4,,"Promotions, Salary, Skill Development",318.0,12,10,3,--
Maharashtra Feeds,https://www.ambitionbox.com/overview/maharashtra-feeds-overview,Agriculture,3.0,121.0,New,Delhi,,"Job Security, Promotions, Skill Development",406.0,7,2,4,--
Tyger Home Finance,https://www.ambitionbox.com/overview/adani-housing-finance-overview,Financial Services,3.8,121.0,Mumbai,61,"Work Life Balance, Salary",,312.0,2,--,4,--
Knowcraft Analytics,https://www.ambitionbox.com/overview/knowcraft-analytics-overview,Financial Services,2.8,120.0,Ahmedabad,7,,"Work Life Balance, Company Culture, Salary",713.0,15,--,6,--
Hipad Technology India,https://www.ambitionbox.com/overview/hipad-technology-india-pvt-dot-ltd-overview,Electronics Manufacturing,4.0,119.0,Noida,3,Skill Development,,385.0,3,--,20,--
Ashwini Hospital,https://www.ambitionbox.com/overview/ashwini-hospital-overview,Healthcare,3.2,120.0,Cuttack,21,,"Promotions, Salary, Company Culture",439.0,1,--,9,--
Ministry Of Education,https://www.ambitionbox.com/overview/ministry-of-education-overview,Government,3.4,119.0,New,Delhi,,"Promotions, Job Security, Company Culture",379.0,4,--,15,--
Poddar Tyres,https://www.ambitionbox.com/overview/poddar-tyres-overview,Auto Components,3.8,119.0,Ludhiana,18,"Job Security, Work Life Balance",,386.0,6,--,10,--
Flowserve Sanmar,https://www.ambitionbox.com/overview/flowserve-sanmar-overview,Chemicals,3.1,119.0,Chennai,16,,"Company Culture, Work Life Balance, Work Satisfaction",491.0,8,23,8,--
SunSource Energy,https://www.ambitionbox.com/overview/sunsource-energy-overview,Power,4.3,119.0,Noida,15,"Company Culture, Salary, Work Life Balance",,554.0,6,--,11,11
Shaze Luxury Retail,https://www.ambitionbox.com/overview/shaze-luxury-retail-overview,Retail,3.9,119.0,Mumbai,14,Salary,,376.0,12,--,12,7
Syscom Corporation,https://www.ambitionbox.com/overview/syscom-corporation-overview,IT Services & Consulting,4.4,119.0,Noida,5,"Work Life Balance, Job Security, Company Culture",,381.0,4,--,21,--
Megamax Services,https://www.ambitionbox.com/overview/megamax-services-overview,IT Services & Consulting,4.0,119.0,Noida,10,"Company Culture, Work Life Balance, Work Satisfaction",,421.0,13,--,6,3
Unimark Remedies,https://www.ambitionbox.com/overview/unimark-remedies-overview,Pharma,3.5,119.0,Vapi,11,,"Promotions, Job Security, Salary",346.0,6,--,13,--
AccioJob,https://www.ambitionbox.com/overview/acciojob-overview,EdTech,3.6,119.0,Gurugram,12,,"Promotions, Job Security",415.0,54,1,1,--
Avians Innovations Technology,https://www.ambitionbox.com/overview/avians-innovations-technology-overview,Building Material,3.8,119.0,Pune,13,"Job Security, Company Culture, Salary",,581.0,10,10,6,8
Avant Garde Industries,https://www.ambitionbox.com/overview/avantgarde-enterprises-overview,Industrial Machinery,4.4,119.0,Mumbai,3,"Skill Development, Job Security, Company Culture",,81.0,45,1,3,--
Wiley,https://www.ambitionbox.com/overview/wiley-overview,Printing & Publishing,4.0,120.0,New,Delhi,"Work Life Balance, Company Culture",,682.0,19,16,6,--
Veena world,https://www.ambitionbox.com/overview/veena-world-overview,Travel & Tourism,3.7,119.0,Mumbai,10,Work Life Balance,,466.0,1,5,16,--
iTech India,https://www.ambitionbox.com/overview/itech-india-private-limited-overview,IT Services & Consulting,3.2,119.0,Chennai,19,,"Promotions, Salary, Company Culture",688.0,6,5,10,--
GoldenSource,https://www.ambitionbox.com/overview/goldensource-overview,Financial Services,3.1,120.0,Mumbai,7,,"Promotions, Skill Development, Work Satisfaction",925.0,13,10,12,--
Trimed Solutions India,https://www.ambitionbox.com/overview/trimed-solutions-india-overview,Medical Equipment,3.6,119.0,Hyderabad,11,,"Promotions, Job Security, Skill Development",288.0,7,9,17,5
Tupperware,https://www.ambitionbox.com/overview/tupperware-overview,Retail,3.4,119.0,Dehradun,18,,"Promotions, Skill Development, Job Security",525.0,6,4,14,--
Atulaya Healthcare,https://www.ambitionbox.com/overview/atulaya-healthcare-overview,Healthcare,3.8,119.0,Chandigarh,15,Salary,,395.0,6,20,4,7
R K D Construction,https://www.ambitionbox.com/overview/r-k-d-construction-overview,Engineering & Construction,4.0,119.0,Bhubaneswar,11,"Work Life Balance, Skill Development, Salary",,432.0,7,--,3,--
Mojj Engineering Systems,https://www.ambitionbox.com/overview/mojj-engineering-systems-overview,Financial Services,3.7,119.0,Pune,5,Skill Development,,471.0,7,1,5,--
ekincare,https://www.ambitionbox.com/overview/ekincare-overview,Healthcare,2.8,119.0,Hyderabad,6,,"Promotions, Job Security, Work Satisfaction",635.0,12,1,7,--
Statcon Energiaa,https://www.ambitionbox.com/overview/statcon-energiaa-overview,Electronics Manufacturing,4.0,119.0,Noida,12,"Skill Development, Work Life Balance, Company Culture",,521.0,7,3,10,7
Yellow Banana Food Company,https://www.ambitionbox.com/overview/yellow-banana-food-company-overview,Hospitality,3.4,119.0,Mumbai,5,,"Job Security, Promotions, Company Culture",439.0,8,--,14,--
Shaze Luxury Retail,https://www.ambitionbox.com/overview/shaze-luxury-retail-overview,Retail,3.9,119.0,Mumbai,14,Salary,,376.0,12,--,12,7
SunSource Energy,https://www.ambitionbox.com/overview/sunsource-energy-overview,Power,4.3,119.0,Noida,15,"Company Culture, Salary, Work Life Balance",,554.0,6,--,11,11
Flowserve Sanmar,https://www.ambitionbox.com/overview/flowserve-sanmar-overview,Chemicals,3.1,119.0,Chennai,16,,"Company Culture, Work Life Balance, Work Satisfaction",491.0,8,23,8,--
BITS Pilani,https://www.ambitionbox.com/overview/bits-pilani-overview,Education & Training,4.0,121.0,Hyderabad,21,"Work Life Balance, Company Culture, Job Security",,591.0,12,--,15,10
Qualified Recruiter,https://www.ambitionbox.com/overview/qualified-recruiter-overview,Recruitment,4.1,120.0,Pune,,"Company Culture, Work Life Balance, Work Satisfaction",,326.0,18,--,1,34
BeeperMD,https://www.ambitionbox.com/overview/beepermd-overview,Chandigarh +4 other locations,3.7,119.0,,,Salary,,156.0,25,--,2,--
Ministry Of Education,https://www.ambitionbox.com/overview/ministry-of-education-overview,Government,3.4,119.0,New,Delhi,,"Promotions, Job Security, Company Culture",379.0,4,--,15,--
Syscom Corporation,https://www.ambitionbox.com/overview/syscom-corporation-overview,IT Services & Consulting,4.4,119.0,Noida,5,"Work Life Balance, Job Security, Company Culture",,381.0,4,--,21,--
Telecomone Teleservices,https://www.ambitionbox.com/overview/telecomone-teleservices-overview,Telecom,3.8,119.0,Bengaluru,28,Work Life Balance,,504.0,7,--,9,--
GoldenSource,https://www.ambitionbox.com/overview/goldensource-overview,Financial Services,3.1,120.0,Mumbai,7,,"Promotions, Skill Development, Work Satisfaction",925.0,13,10,12,--
Euclid Innovations,https://www.ambitionbox.com/overview/euclid-innovations-overview,IT Services & Consulting,3.1,119.0,Hyderabad,5,,"Job Security, Promotions, Skill Development",759.0,6,--,5,8
Avant Garde Industries,https://www.ambitionbox.com/overview/avantgarde-enterprises-overview,Industrial Machinery,4.4,119.0,Mumbai,3,"Skill Development, Job Security, Company Culture",,81.0,45,1,3,--
iTech India,https://www.ambitionbox.com/overview/itech-india-private-limited-overview,IT Services & Consulting,3.2,119.0,Chennai,19,,"Promotions, Salary, Company Culture",688.0,6,5,10,--
Nureca Limited,https://www.ambitionbox.com/overview/nureca-overview,Medical Equipment,4.0,120.0,Chandigarh,16,"Work Life Balance, Work Satisfaction, Salary",,432.0,10,3,1,22
Ksk Energy Ventures,https://www.ambitionbox.com/overview/ksk-energy-ventures-overview,Oil & Gas,4.5,119.0,Hyderabad,16,"Work Life Balance, Work Satisfaction, Skill Development",,400.0,5,2,18,--
Edify School,https://www.ambitionbox.com/overview/edify-school-overview,Education & Training,3.0,119.0,Hyderabad,19,,"Company Culture, Work Satisfaction, Work Life Balance",361.0,14,23,18,--
OpsTree Solutions,https://www.ambitionbox.com/overview/opstree-solutions-overview,IT Services & Consulting,3.8,119.0,Noida,5,"Skill Development, Company Culture",,799.0,21,18,7,1
National Dairy Development Board,https://www.ambitionbox.com/overview/national-dairy-development-board-overview,Food Processing,4.0,120.0,Anand,25,"Salary, Work Life Balance, Skill Development",,456.0,3,--,10,--
DTCC,https://www.ambitionbox.com/overview/dtcc-overview,Financial Services,3.7,119.0,Chennai,6,"Work Life Balance, Salary, Company Culture",,1200.0,23,104,10,9
Santa Monica Study Abroad,https://www.ambitionbox.com/overview/santa-monica-study-abroad-overview,Education & Training,3.8,119.0,Kochi,15,,"Promotions, Job Security",531.0,13,33,4,--
Eat 'N' Fit Agro Foods,https://www.ambitionbox.com/overview/eat-n-fit-agro-foods-overview,Food Processing,2.0,119.0,Gurugram,38,,"Company Culture, Work Satisfaction, Job Security",95.0,12,--,20,--
VST Motors,https://www.ambitionbox.com/overview/vst-motors-overview,Automobile,3.9,119.0,Chennai,18,"Work Life Balance, Work Satisfaction",,489.0,7,4,5,--
Omega Seiki Mobility,https://www.ambitionbox.com/overview/omega-seiki-mobility-overview,Auto Components,4.0,120.0,New,Delhi,"Work Life Balance, Company Culture, Work Satisfaction",,455.0,15,5,1,1
Analog Devices,https://www.ambitionbox.com/overview/analog-devices-overview,Semiconductors,4.0,120.0,Bengaluru,6,"Company Culture, Work Life Balance",,1200.0,34,90,5,--
Concept Pharmaceuticals,https://www.ambitionbox.com/overview/concept-pharmaceuticals-overview,Pharma,3.1,120.0,Mumbai,22,,"Promotions, Skill Development, Salary",429.0,11,14,6,--
6Sense,https://www.ambitionbox.com/overview/6sense-overview,Software Product,3.6,119.0,Bengaluru,2,Salary,,674.0,16,--,38,--
Model Infra Corporation,https://www.ambitionbox.com/overview/model-infra-corporation-overview,Engineering & Construction,3.3,119.0,Pune,7,,"Promotions, Company Culture, Work Satisfaction",728.0,1,1,5,--
Marwadi University,https://www.ambitionbox.com/overview/marwadi-university-overview,Education & Training,3.7,119.0,Rajkot,7,Job Security,,399.0,13,--,17,--
Nissan Digital,https://www.ambitionbox.com/overview/nissan-digital-overview,IT Services & Consulting,3.5,119.0,Thiruvananthapuram,3,Work Life Balance,,747.0,9,--,6,1
Palsons Derma,https://www.ambitionbox.com/overview/palsons-derma-overview,Fitness & Wellness,3.1,119.0,Kolkata,19,,"Promotions, Salary, Work Satisfaction",333.0,12,2,10,--
Toast,https://www.ambitionbox.com/overview/toast-overview,Software Product,3.9,120.0,Bengaluru,6,"Salary, Company Culture, Work Life Balance",,652.0,41,15,1,15
SAP Ariba,https://www.ambitionbox.com/overview/sap-ariba-overview,Software Product,3.4,119.0,Bengaluru,5,,"Promotions, Work Satisfaction, Skill Development",968.0,3,--,15,--
BMW TechWorks India,https://www.ambitionbox.com/overview/bmw-techworks-india-overview,IT Services & Consulting,3.1,119.0,Pune,5,,"Promotions, Work Satisfaction, Salary",1100.0,13,99,12,7
Qualified Recruiter,https://www.ambitionbox.com/overview/qualified-recruiter-overview,Recruitment,4.1,120.0,Pune,,"Company Culture, Work Life Balance, Work Satisfaction",,326.0,18,--,1,34
BeeperMD,https://www.ambitionbox.com/overview/beepermd-overview,Chandigarh +4 other locations,3.7,119.0,,,Salary,,156.0,25,--,2,--
Durovalves India,https://www.ambitionbox.com/overview/durovalves-india-overview,Auto Components,3.4,120.0,Chhatrapati,Sambhajinagar,,"Job Security, Company Culture, Promotions",379.0,7,--,10,--
Telecomone Teleservices,https://www.ambitionbox.com/overview/telecomone-teleservices-overview,Telecom,3.8,119.0,Bengaluru,28,Work Life Balance,,504.0,7,--,9,--
Plan International,https://www.ambitionbox.com/overview/plan-international-overview,Non-Profit,3.9,121.0,New,Delhi,Work Satisfaction,,375.0,5,6,8,--
New Horizon College of Engineering,https://www.ambitionbox.com/overview/new-horizon-college-of-engineering-overview,Education & Training,3.6,120.0,Bengaluru,2,,"Promotions, Skill Development, Company Culture",338.0,10,--,13,--
Euclid Innovations,https://www.ambitionbox.com/overview/euclid-innovations-overview,IT Services & Consulting,3.1,119.0,Hyderabad,5,,"Job Security, Promotions, Skill Development",759.0,6,--,5,8
Optimus Pharma,https://www.ambitionbox.com/overview/optimus-pharma-overview,Pharma,3.7,120.0,Hyderabad,4,Salary,,588.0,11,--,12,--
Parsvnath Developers,https://www.ambitionbox.com/overview/parsvnath-developers-overview,Real Estate,2.9,119.0,New,Delhi,,"Promotions, Salary, Work Satisfaction",415.0,4,--,6,--
SIP Academy,https://www.ambitionbox.com/overview/sip-academy-overview,Education & Training,4.2,119.0,Chennai,35,"Skill Development, Company Culture, Job Security",,371.0,6,8,13,--
National Dairy Development Board,https://www.ambitionbox.com/overview/national-dairy-development-board-overview,Food Processing,4.0,120.0,Anand,25,"Salary, Work Life Balance, Skill Development",,456.0,3,--,10,--
BMW TechWorks India,https://www.ambitionbox.com/overview/bmw-techworks-india-overview,IT Services & Consulting,3.0,120.0,Pune,5,,"Promotions, Work Satisfaction, Salary",1100.0,13,99,12,7
Toast,https://www.ambitionbox.com/overview/toast-overview,Software Product,3.9,120.0,Bengaluru,6,"Salary, Company Culture, Work Life Balance",,652.0,41,15,1,15
Graphura India Private Limited,https://www.ambitionbox.com/overview/graphura-india-overview,Marketing & Advertising,4.4,119.0,Gurugram,3,"Skill Development, Company Culture, Work Satisfaction",,4.0,69,--,41,--
Veena world,https://www.ambitionbox.com/overview/veena-world-overview,Travel & Tourism,3.8,120.0,Mumbai,10,Work Life Balance,,466.0,1,4,16,--
Sureminds Solutions,https://www.ambitionbox.com/overview/sureminds-solutions-overview,Recruitment,3.5,119.0,Hyderabad,18,,"Job Security, Promotions, Skill Development",867.0,8,17,1,--
Smart Software Services(I),https://www.ambitionbox.com/overview/smart-software-servicesi-pvt-ltd-overview,Software Product,4.7,119.0,Pune,,"Company Culture, Work Satisfaction, Skill Development",,1100.0,4,2,4,--
Eat 'N' Fit Agro Foods,https://www.ambitionbox.com/overview/eat-n-fit-agro-foods-overview,Food Processing,2.0,119.0,Gurugram,38,,"Company Culture, Work Satisfaction, Job Security",95.0,12,--,20,--
Ksk Energy Ventures,https://www.ambitionbox.com/overview/ksk-energy-ventures-overview,Oil & Gas,4.5,119.0,Hyderabad,16,"Work Life Balance, Work Satisfaction, Skill Development",,400.0,5,2,18,--
Marwadi University,https://www.ambitionbox.com/overview/marwadi-university-overview,Education & Training,3.7,119.0,Rajkot,7,Job Security,,398.0,13,--,17,--
Rosmerta Safety Systems,https://www.ambitionbox.com/overview/rosmerta-safety-systems-overview,Gurugram +41 other locations,3.5,181.0,,,,"Promotions, Job Security, Skill Development",732.0,12,1,--,--
Nahar Industrial Enterprises,https://www.ambitionbox.com/overview/nahar-industrial-enterprises-overview,Fashion & Textile,3.8,180.0,Chandigarh,17,,Promotions,698.0,12,2,14,--
Lamprell,https://www.ambitionbox.com/overview/lamprell-overview,Oil & Gas,3.7,180.0,Chennai,14,,"Promotions, Company Culture, Job Security",383.0,7,3,27,--
Mold Tek Packaging,https://www.ambitionbox.com/overview/mold-tek-packaging-overview,Packaging,3.8,181.0,Hyderabad,16,,"Company Culture, Promotions",709.0,15,--,7,1
Amagi Media Labs,https://www.ambitionbox.com/overview/amagi-media-labs-overview,Software Product,3.5,180.0,Bengaluru,3,,"Promotions, Work Life Balance, Work Satisfaction",1200.0,33,12,14,--
